3596,17.9,12.95
3601,16.66,16.65
3606,15.82,10.02
3611,17.9,16.67
3616,12.48,18.36
3621,17.48,16.64
3626,10.83,15.01
3631,9.16,11.27
3636,4.6,15.02
3641,15.01,15.41
3646,15.81,13.76
3651,15.85,10.42
3656,19.16,13.73
3661,19.16,12.49
3666,18.33,14.18
3671,18.73,16.24
3676,18.35,14.99
3681,4.58,12.5
3686,19.16,16.68
3691,17.48,11.66
3696,12.07,9.18
3701,2.48,14.57
3706,10.42,17.91
3711,18.75,15.42
3716,13.76,12.09
3721,19.58,15.0
3726,19.15,14.58
3731,16.24,12.51
3736,5.84,8.75
3741,18.32,13.76
3746,11.65,11.22
3751,18.76,16.25
3756,19.58,10.87
3761,19.2,17.12
3766,19.19,15.85
3771,19.57,12.91
3776,19.57,11.66
3781,14.17,16.23
3786,19.6,15.4
3791,19.99,14.15
3796,19.58,10.42
3801,17.08,13.31
3806,19.58,9.58
3811,19.59,13.72
3816,19.58,15.83
3821,19.16,18.35
3826,14.16,16.65
3831,17.95,17.08
3836,16.65,13.32
3841,19.98,16.66
3846,19.58,14.57
3851,20.0,14.55
3856,16.67,17.08
3861,16.65,13.33
3866,18.74,17.07
3871,16.68,13.73
3876,17.52,13.33
3881,19.58,12.92
3886,18.76,11.21
3891,14.99,10.01
3896,19.15,15.82
3901,17.49,14.14
3906,18.77,13.33
3911,19.6,12.94
3916,19.16,6.66
3921,19.16,11.66
3926,19.15,12.49
3931,18.74,12.53
3936,19.17,14.56
3941,18.74,12.11
3946,19.59,16.26
3951,19.57,11.23
3956,19.16,15.39
3961,19.58,16.26
3966,19.14,14.16
3971,17.5,12.91
3976,18.33,14.98
3981,19.57,12.53
3986,19.15,12.08
3991,19.16,13.77
3996,18.73,14.57
4001,19.6,12.92
4006,18.34,9.99
4011,19.14,15.81
4016,18.75,10.84
4021,17.5,14.58
4026,19.59,11.66
4031,15.84,12.48
4036,18.74,12.92
4041,18.34,13.33
4046,19.6,15.84
4051,18.78,10.41
4056,17.51,12.92
4061,17.9,12.94
4066,19.57,10.0
4071,19.59,10.0
4076,19.18,13.32
4081,18.73,12.08
4086,18.32,14.14
4091,19.99,12.06
4096,18.77,13.76
4101,17.93,14.6
4106,14.59,13.33
4111,19.17,13.71
4116,19.17,11.25
4121,15.0,9.97
4126,19.6,12.95
4131,18.74,13.75
4136,19.57,15.4
4141,18.34,13.76
4146,17.07,14.12
4151,19.59,16.7
4156,19.15,13.31
4161,18.35,12.91
4166,17.08,15.85
4171,19.17,6.66
4176,19.58,12.08
4181,19.59,12.52
4186,18.33,12.93
4191,19.17,13.33
4196,20.42,11.26
4201,17.08,13.33
4206,18.75,10.83
4211,18.76,12.95
4216,18.34,10.42
4221,19.58,12.45
4226,20.42,8.76
4231,16.25,14.16
4236,19.17,15.82
4241,17.92,11.25
4246,15.01,12.11
4251,15.43,14.16
4256,19.17,15.03
4261,19.57,13.3
4266,16.69,17.07
4271,10.01,14.15
4276,12.49,14.58
4281,17.91,13.33
4286,18.34,12.91
4291,20.01,15.81
4296,19.59,20.02
4301,16.67,10.0
4306,15.0,15.01
4311,18.74,12.08
4316,5.42,9.56
4321,19.57,12.09
4326,19.58,12.5
4331,18.32,12.49
4336,19.58,14.99
4341,19.58,13.75
4346,19.6,14.14
4351,19.98,12.51
4356,19.16,10.02
4361,18.33,11.26
4366,18.74,12.08
4371,17.48,10.81
4376,19.58,15.43
4381,18.32,9.58
4386,17.91,16.27
4391,19.58,15.42
4396,13.74,9.15
4401,19.57,13.35
4406,14.19,13.33
4411,18.33,13.36
4416,14.16,15.42
4421,19.58,12.92
4426,19.6,14.98
4431,18.35,15.45
4436,19.17,17.5
4441,19.59,13.76
4446,19.15,17.1
4451,19.59,15.42
4456,19.99,13.75
4461,18.77,12.53
4466,17.5,18.77
4471,3.35,11.27
4476,19.99,10.84
4481,7.48,11.65
4486,14.19,7.94
4491,19.59,11.66
4496,15.0,11.22
4501,19.16,9.96
4506,12.91,9.98
4511,19.98,16.65
4516,19.57,13.35
4521,19.17,14.6
4526,20.4,12.49
4531,19.17,8.3
4536,19.58,11.23
4541,20.4,7.53
4546,19.58,6.64
4551,19.57,11.25
4556,19.16,14.6
4561,13.32,18.34
4566,14.57,12.51
4571,19.58,11.25
4576,19.17,17.93
4581,19.57,13.75
4586,19.57,15.02
4591,17.51,11.28
4596,19.15,12.08
4601,16.26,13.8
4606,12.51,11.7
4611,17.5,15.43
4616,12.51,10.83
4621,16.67,14.99
4626,13.33,15.83
